1/28/2014,"$1,975,735.67"
1/29/2014,"$1,685,840.98"
1/30/2014,"$1,656,550.10"
1/31/2014,"$1,912,283.74"
2/1/2014,"$1,929,974.18"
2/2/2014,"$1,679,051.80"
2/3/2014,"$1,900,927.94"
2/4/2014,"$1,776,253.30"
2/5/2014,"$1,697,941.43"
2/6/2014,"$1,625,298.80"
2/7/2014,"$1,413,831.85"
2/8/2014,"$1,247,822.08"
2/9/2014,"$1,375,266.61"
2/10/2014,"$2,462,512.19"
2/11/2014,"$1,986,410.29"
2/12/2014,"$1,972,400.73"
2/13/2014,"$1,733,768.83"
2/14/2014,"$1,729,041.53"
2/15/2014,"$1,261,618.98"
2/16/2014,"$1,373,669.30"
2/17/2014,"$1,949,412.59"
2/18/2014,"$1,656,368.82"
2/19/2014,"$1,682,932.76"
2/20/2014,"$1,809,034.52"
2/21/2014,"$1,958,663.20"
2/22/2014,"$1,402,176.17"
2/23/2014,"$1,619,950.10"
2/24/2014,"$2,106,997.62"
2/25/2014,"$2,026,772.02"
2/26/2014,"$2,270,048.61"
2/27/2014,"$1,981,444.58"
2/28/2014,"$1,746,508.66"
3/1/2014,"$1,514,029.48"
3/2/2014,"$1,555,752.28"
3/3/2014,"$2,211,850.10"
3/4/2014,"$1,973,665.56"
3/5/2014,"$1,866,960.50"
3/6/2014,"$1,976,214.29"
3/7/2014,"$1,825,606.15"
3/8/2014,"$1,434,440.25"
3/9/2014,"$1,479,696.70"
3/10/2014,"$2,015,477.44"
3/11/2014,"$1,918,838.16"
3/12/2014,"$2,017,925.64"
3/13/2014,"$1,824,575.48"
3/14/2014,"$1,605,618.42"
3/15/2014,"$1,257,660.35"
3/16/2014,"$1,383,115.90"
3/17/2014,"$1,815,321.21"
3/18/2014,"$1,919,569.62"
3/19/2014,"$1,969,525.81"
3/20/2014,"$1,790,091.74"
3/21/2014,"$1,660,705.17"
3/22/2014,"$1,236,636.28"
3/23/2014,"$1,462,710.94"
3/24/2014,"$2,046,985.46"
3/25/2014,"$1,933,457.08"
3/26/2014,"$2,035,067.00"
3/27/2014,"$2,139,870.35"
3/28/2014,"$2,057,539.14"
3/29/2014,"$1,659,822.34"
3/30/2014,"$1,515,444.87"
3/31/2014,"$1,970,348.89"
4/1/2014,"$2,004,460.04"
4/2/2014,"$1,885,250.50"
4/3/2014,"$1,818,091.29"
4/4/2014,"$1,988,412.11"
4/5/2014,"$1,470,748.71"
4/6/2014,"$1,762,126.87"
4/7/2014,"$2,606,103.04"
4/8/2014,"$2,161,470.46"
4/9/2014,"$1,961,049.84"
4/10/2014,"$1,845,910.56"
4/11/2014,"$1,752,008.82"
4/12/2014,"$1,391,749.89"
4/13/2014,"$1,522,489.62"
4/14/2014,"$2,099,547.75"
4/15/2014,"$2,073,709.77"
4/16/2014,"$1,727,000.57"
4/17/2014,"$1,577,886.11"
4/18/2014,"$1,517,753.95"
4/19/2014,"$1,071,247.96"
4/20/2014,"$984,234.95"
4/21/2014,"$1,603,794.89"
4/22/2014,"$1,596,147.58"
4/23/2014,"$1,614,584.43"
4/24/2014,"$1,517,326.83"
4/25/2014,"$1,352,321.55"
4/26/2014,"$978,703.62"
4/27/2014,"$1,113,595.20"
4/28/2014,"$2,024,032.52"
4/29/2014,"$2,082,344.45"
4/30/2014,"$1,893,168.94"
5/1/2014,"$1,594,752.48"
5/2/2014,"$1,324,023.58"
5/3/2014,"$969,216.28"
5/4/2014,"$1,160,584.48"
5/5/2014,"$1,819,794.36"
5/6/2014,"$2,475,911.65"
5/7/2014,"$1,539,503.32"
5/8/2014,"$1,451,844.27"
5/9/2014,"$1,494,185.15"
5/10/2014,"$1,017,168.64"
5/11/2014,"$1,042,197.10"
5/12/2014,"$1,634,726.52"
5/13/2014,"$1,607,669.57"
5/14/2014,"$1,318,830.44"
5/15/2014,"$1,630,047.25"
5/16/2014,"$1,233,090.02"
5/17/2014,"$870,093.57"
5/18/2014,"$912,407.84"
5/19/2014,"$1,423,470.90"
5/20/2014,"$3,050,323.03"
5/21/2014,"$6,080,755.24"
5/22/2014,"$2,695,338.35"
5/23/2014,"$2,190,110.58"
5/24/2014,"$1,437,501.96"
5/25/2014,"$1,188,232.51"
5/26/2014,"$1,439,760.41"
5/27/2014,"$1,975,807.45"
5/28/2014,"$1,860,471.24"
5/29/2014,"$1,556,397.36"
5/30/2014,"$1,713,885.50"
5/31/2014,"$1,239,801.24"
6/1/2014,"$1,200,092.38"
6/2/2014,"$1,879,284.71"
6/3/2014,"$1,839,307.16"
6/4/2014,"$1,763,750.40"
6/5/2014,"$1,827,559.71"
6/6/2014,"$1,721,053.95"
6/7/2014,"$1,241,760.10"
6/8/2014,"$1,252,737.87"
6/9/2014,"$2,047,267.19"
6/10/2014,"$1,907,619.96"
6/11/2014,"$1,948,558.06"
6/12/2014,"$1,922,185.79"
6/13/2014,"$1,899,969.47"
6/14/2014,"$1,190,944.83"
6/15/2014,"$1,334,309.78"
6/16/2014,"$2,155,608.36"
6/17/2014,"$2,385,828.89"
6/18/2014,"$2,619,840.90"
6/19/2014,"$2,119,552.85"
6/20/2014,"$2,299,732.47"
6/21/2014,"$1,155,035.96"
6/22/2014,"$1,163,042.20"
6/23/2014,"$2,060,992.71"
6/24/2014,"$1,966,755.67"
6/25/2014,"$2,002,941.10"
6/26/2014,"$1,946,903.03"
6/27/2014,"$1,663,418.32"
6/28/2014,"$1,114,945.82"
6/29/2014,"$1,270,722.68"
6/30/2014,"$2,076,395.30"
7/1/2014,"$1,918,298.72"
7/2/2014,"$1,847,839.59"
7/3/2014,"$1,636,187.53"
7/4/2014,"$1,005,194.87"
7/5/2014,"$969,140.81"
7/6/2014,"$1,104,186.57"
7/7/2014,"$2,058,818.66"
7/8/2014,"$2,165,490.92"
7/9/2014,"$1,998,436.28"
7/10/2014,"$1,892,125.70"
7/11/2014,"$1,795,059.29"
7/12/2014,"$1,208,470.36"
7/13/2014,"$1,336,993.74"
7/14/2014,"$2,121,579.65"
7/15/2014,"$2,115,975.73"
7/16/2014,"$2,031,341.29"
7/17/2014,"$1,963,120.08"
7/18/2014,"$1,773,579.38"
7/19/2014,"$1,233,490.17"
7/20/2014,"$1,300,697.26"
7/21/2014,"$2,115,653.27"
7/22/2014,"$2,063,555.91"
7/23/2014,"$2,741,377.69"
7/24/2014,"$2,125,495.20"
7/25/2014,"$1,868,278.29"
7/26/2014,"$1,438,237.61"
7/27/2014,"$1,410,990.60"
7/28/2014,"$2,102,730.22"
7/29/2014,"$2,842,006.66"
7/30/2014,"$2,414,452.93"
7/31/2014,"$2,211,388.54"
8/1/2014,"$2,203,768.12"
8/2/2014,"$1,575,645.00"
8/3/2014,"$1,656,864.75"
8/4/2014,"$2,655,092.00"
8/5/2014,"$2,518,153.61"
8/6/2014,"$2,257,570.79"
8/7/2014,"$2,388,783.77"
8/8/2014,"$1,975,223.93"
8/9/2014,"$1,388,923.18"
8/10/2014,"$1,547,694.30"
8/11/2014,"$2,617,488.45"
8/12/2014,"$2,384,367.81"
8/13/2014,"$2,412,326.04"
8/14/2014,"$2,291,070.17"
8/15/2014,"$2,326,535.28"
8/16/2014,"$1,683,492.57"
8/17/2014,"$2,016,138.81"
8/18/2014,"$3,064,139.81"
8/19/2014,"$2,729,322.41"
8/20/2014,"$2,932,678.03"
8/21/2014,"$2,620,174.16"
8/22/2014,"$2,321,178.42"
8/23/2014,"$1,772,001.04"
8/24/2014,"$2,097,058.11"
8/25/2014,"$3,016,470.16"
8/26/2014,"$2,861,295.61"
8/27/2014,"$2,758,504.33"
8/28/2014,"$2,332,472.46"
8/29/2014,"$2,406,394.28"
8/30/2014,"$1,611,662.64"
8/31/2014,"$1,620,065.43"
9/1/2014,"$2,507,915.88"
9/2/2014,"$2,944,048.48"
9/3/2014,"$3,174,963.45"
9/4/2014,"$2,573,565.20"
9/5/2014,"$2,708,831.39"
9/6/2014,"$1,710,590.90"
9/7/2014,"$1,978,250.99"
9/8/2014,"$2,649,149.61"
9/9/2014,"$2,575,727.88"
9/10/2014,"$2,651,362.39"
9/11/2014,"$2,809,583.75"
9/12/2014,"$1,905,329.84"
9/13/2014,"$1,696,309.72"
9/14/2014,"$1,276,973.02"
9/15/2014,"$2,450,603.87"
9/16/2014,"$2,065,666.47"
9/17/2014,"$1,923,530.23"
9/18/2014,"$1,995,861.64"
9/19/2014,"$1,674,623.24"
9/20/2014,"$1,261,901.47"
9/21/2014,"$1,521,596.48"
9/22/2014,"$2,262,306.42"
9/23/2014,"$2,266,512.94"
9/24/2014,"$2,084,328.15"
9/25/2014,"$2,046,943.50"
9/26/2014,"$1,727,690.42"
9/27/2014,"$1,149,923.71"
9/28/2014,"$1,357,880.01"
9/29/2014,"$2,190,332.44"
9/30/2014,"$2,047,161.46"
10/1/2014,"$2,126,221.48"
10/2/2014,"$1,797,742.29"
10/3/2014,"$1,589,188.55"
10/4/2014,"$1,062,183.79"
10/5/2014,"$1,332,232.85"
10/6/2014,"$2,086,550.81"
10/7/2014,"$1,848,769.01"
10/8/2014,"$1,824,583.48"
10/9/2014,"$1,764,036.35"
10/10/2014,"$1,547,832.17"
10/11/2014,"$1,029,399.68"
10/12/2014,"$1,262,175.61"
10/13/2014,"$2,089,360.54"
10/14/2014,"$1,933,505.14"
10/15/2014,"$1,880,359.70"
10/16/2014,"$1,817,424.76"
10/17/2014,"$1,501,473.53"
10/18/2014,"$1,038,270.01"
10/19/2014,"$1,321,311.13"
10/20/2014,"$2,157,626.80"
10/21/2014,"$2,111,033.04"
